@id;name;@lat;@lon;railway;public_transport;Index1_df0;Code_df0;Serviceeinrichtung_df0;Category_df0;State_df0;Price_SPNV_df0;Price_SPFV_df0;Bemerkung_df0;match_type;match_score;match_subtype;confidence;explanation
27358967;Bad Kreuznach;49.8428494;7.8667379;station;station;296;ZÖPNV Süd;Bad Kreuznach;3.0;Rheinland-Pfalz;3,96 €;10,57 €;;exact;100;;;
27376439;Bürstadt;49.6448848;8.4593171;halt;station;1002;VRN;Bürstadt;6.0;Hessen;2,31 €;6,13 €;;exact;100;;;
27381626;Neckarsulm;49.1889572;9.2199268;station;station;4322;VM BW;Neckarsulm;4.0;Baden-Württemberg;3,92 €;10,18 €;;exact;100;;;
27381920;Schweinfurt Hbf;50.0350546;10.2120347;station;station;5742;BEG;Schweinfurt Hbf;3.0;Bayern;4,75 €;12,53 €;;exact;100;;;
27381931;Ebenhausen (Unterfr);50.1317691;10.1377468;station;station;1428;BEG;Ebenhausen (Unterfr);5.0;Bayern;2,72 €;7,01 €;;exact;100;;;
27394018;Schierbrok;53.0849351;8.5785995;halt;station;5565;LNVG;Schierbrok;6.0;Niedersachsen;4,23 €;10,34 €;;exact;100;;;
27394797;Rastede;53.2446036;8.1910167;station;station;5126;LNVG;Rastede;5.0;Niedersachsen;4,79 €;12,40 €;;exact;100;;;
27394802;Varel (Oldb);53.3990747;8.1502302;station;station;6393;LNVG;Varel (Oldb);5.0;Niedersachsen;4,79 €;12,40 €;;exact;100;;;
27394918;Sande;53.4900687;8.0316614;station;station;5495;LNVG;Sande;5.0;Niedersachsen;4,79 €;12,40 €;;exact;100;;;
27396840;Potsdam Medienstadt Babelsberg;52.3825232;13.1220475;station;station;5013;VBB;Potsdam Medienstadt Babelsberg;5.0;Brandenburg;3,44 €;9,13 €;;exact;100;;;
27431960;Rheinbrohl;50.4896946;7.3331913;station;station;5250;ZVRP Nord;Rheinbrohl;5.0;Rheinland-Pfalz;2,59 €;5,24 €;;exact;100;;;
27434715;Bad Hönningen;50.5138047;7.3107386;station;station;286;ZVRP Nord;Bad Hönningen;4.0;Rheinland-Pfalz;4,57 €;11,36 €;;exact;100;;;
27528155;Bellevue;52.519985;13.3480704;halt;station;475;VBB Berlin;Bellevue;4.0;Berlin;2,00 €;5,33 €;;exact;100;;;
27556933;Berlin Zoologischer Garten;52.5074342;13.3325608;station;station;533;VBB Berlin;Berlin Zoologischer Garten;2.0;Berlin;9,69 €;25,85 €;;exact;100;;;
27563383;Buchenhain;48.0312639;11.4974607;halt;station;935;BEG;Buchenhain;6.0;Bayern;2,89 €;7,59 €;;exact;100;;;
27666887;Freiburg Messe/Universität;48.012873;7.8327576;halt;stop_position;7992;VM BW;Freiburg Messe/Universität;6.0;Baden-Württemberg;2,35 €;6,18 €;;exact;100;;;
28156535;Endersbach;48.8132118;9.3703092;station;station;1592;VRStutt;Endersbach;4.0;Baden-Württemberg;2,90 €;7,74 €;;exact;100;;;
28179678;Berg (Pfalz);48.9807465;8.2127578;halt;station;6353;ZÖPNV Süd;Berg (Pfalz);7.0;Rheinland-Pfalz;1,49 €;4,01 €;;exact;100;;;
28348441;Reichenbach (Fils);48.7080024;9.464017;station;station;5185;VM BW;Reichenbach (Fils);5.0;Baden-Württemberg;2,91 €;7,35 €;;exact;100;;;
28348479;Ebersbach (Fils);48.7160521;9.5263897;station;station;1438;VM BW;Ebersbach (Fils);4.0;Baden-Württemberg;3,92 €;10,18 €;;exact;100;;;
28348513;Uhingen;48.7086172;9.5857086;station;;6314;VM BW;Uhingen;5.0;Baden-Württemberg;2,91 €;7,35 €;;exact;100;;;
28348570;Eislingen (Fils);48.6967865;9.7037748;station;;1539;VM BW;Eislingen (Fils);4.0;Baden-Württemberg;3,92 €;10,18 €;;exact;100;;;
28348584;Süßen;48.6836164;9.7604024;station;station;6127;VM BW;Süßen;4.0;Baden-Württemberg;3,92 €;10,18 €;;exact;100;;;
28348602;Geislingen West;48.6308957;9.8216285;station;station;2046;VM BW;Geislingen West;6.0;Baden-Württemberg;2,35 €;6,18 €;;exact;100;;;
28491585;Reuth (b Plauen/Vogtl);50.4759342;11.9543698;station;station;5241;ZVV;Reuth (b Plauen/Vogtl);7.0;Sachsen;3,28 €;8,76 €;;exact;100;;;
28830220;Bernau-Friedenstal;52.6683942;13.5646108;halt;station;7910;VBB;Bernau-Friedenstal;5.0;Brandenburg;3,44 €;9,13 €;;exact;100;;;
28830242;Röntgental;52.6486814;13.5136021;halt;station;5340;VBB;Röntgental;5.0;Brandenburg;3,44 €;9,13 €;;exact;100;;;
29030440;Messe Süd (Eichkamp);52.4986377;13.2702326;halt;station;7727;VBB Berlin;Messe Süd (Eichkamp);5.0;Berlin;1,96 €;5,19 €;;exact;100;;;
29040713;Horneburg;53.5082936;9.5768845;station;station;2915;LNVG;Horneburg;5.0;Niedersachsen;4,79 €;12,40 €;;exact;100;;;
29040843;Stade;53.5960704;9.4775887;station;station;5950;LNVG;Stade;4.0;Niedersachsen;4,96 €;13,09 €;;exact;100;;;
29041099;Cadenberge;53.7679539;9.0584937;station;station;1016;LNVG;Cadenberge;6.0;Niedersachsen;4,23 €;10,34 €;;exact;100;;;
29041600;Wingst;53.7458049;9.0977925;halt;station;6798;LNVG;Wingst;6.0;Niedersachsen;4,23 €;10,34 €;;exact;100;;;
29041617;Hemmoor;53.6839397;9.1659573;halt;station;2683;LNVG;Hemmoor;6.0;Niedersachsen;4,23 €;10,34 €;;exact;100;;;
29041639;Hammah;53.6124004;9.3675192;halt;station;2529;LNVG;Hammah;6.0;Niedersachsen;4,23 €;10,34 €;;exact;100;;;
29047047;Rathaus Steglitz;52.4567983;13.3209344;station;station;5129;VBB Berlin;Rathaus Steglitz;4.0;Berlin;2,00 €;5,33 €;;exact;100;;;
29059768;Gießen Licher Straße;50.5816316;8.6971332;halt;stop_position;2121;RMV;Gießen Licher Straße;6.0;Hessen;2,48 €;6,52 €;;exact;100;;;
29070457;Beusselstraße;52.5344077;13.3293873;station;station;7726;VBB Berlin;Beusselstraße;4.0;Berlin;2,00 €;5,33 €;;exact;100;;;
29075514;Reichenschwand;49.515032;11.3734698;halt;station;5189;BEG;Reichenschwand;6.0;Bayern;2,89 €;7,59 €;;exact;100;;;
29107044;Enzberg;48.9339754;8.799958;halt;;1608;VM BW;Enzberg;5.0;Baden-Württemberg;2,91 €;7,35 €;;exact;100;;;
29107524;Mühlacker Rößlesweg;48.956417;8.8607185;halt;station;6237;VM BW;Mühlacker Rößlesweg;6.0;Baden-Württemberg;2,35 €;6,18 €;;exact;100;;;
29164943;Ochsenfurt;49.6631062;10.0736945;station;station;4720;BEG;Ochsenfurt;5.0;Bayern;2,72 €;7,01 €;;exact;100;;;
29276567;Retzbach-Zellingen;49.9055365;9.8139812;station;station;5235;BEG;Retzbach-Zellingen;5.0;Bayern;2,72 €;7,01 €;;exact;100;;;
29282389;Steinheim-Sandebeck;51.8183828;8.9870423;halt;station;5496;NWL;Steinheim-Sandebeck;7.0;Nordrhein-Westfalen;2,48 €;6,41 €;Name alt: Sandebeck;exact;100;;;
29282396;Leopoldstal;51.8444649;8.9710978;station;station;3668;NWL;Leopoldstal;7.0;Nordrhein-Westfalen;2,48 €;6,41 €;;exact;100;;;
29282420;Horn-Bad Meinberg;51.8815659;8.9551479;station;station;2912;NWL;Horn-Bad Meinberg;6.0;Nordrhein-Westfalen;3,85 €;9,87 €;;exact;100;;;
29283229;Bad Salzuflen-Sylbach;52.027223;8.7654339;halt;station;6129;NWL;Bad Salzuflen-Sylbach;6.0;Nordrhein-Westfalen;3,85 €;9,87 €;Name alt: Sylbach;exact;100;;;
29283242;Schötmar;52.0698092;8.7549376;halt;station;5684;NWL;Schötmar;6.0;Nordrhein-Westfalen;3,85 €;9,87 €;;exact;100;;;
29363817;Bennemühlen;52.5814053;9.7264354;station;station;482;RH;Bennemühlen;5.0;Niedersachsen;4,35 €;11,59 €;;exact;100;;;
29363847;Bissendorf;52.5224385;9.7481226;station;station;676;RH;Bissendorf;5.0;Niedersachsen;4,35 €;11,59 €;;exact;100;;;
29363849;Langenhagen Pferdemarkt;52.4508691;9.7357175;station;station;3539;RH;Langenhagen Pferdemarkt;4.0;Niedersachsen;4,42 €;11,76 €;;exact;100;;;
29494301;Jannowitzbrücke;52.5153554;13.4181732;station;station;3032;VBB Berlin;Jannowitzbrücke;4.0;Berlin;2,00 €;5,33 €;;exact;100;;;
29497638;Innsbrucker Platz;52.478987;13.3436736;station;station;2998;VBB Berlin;Innsbrucker Platz;4.0;Berlin;2,00 €;5,33 €;;exact;100;;;
29502808;Fornsbach;48.9754417;9.642579;station;station;1833;VM BW;Fornsbach;6.0;Baden-Württemberg;2,35 €;6,18 €;;exact;100;;;
29502812;Fichtenberg;48.9874486;9.7010109;station;station;1788;VM BW;Fichtenberg;6.0;Baden-Württemberg;2,35 €;6,18 €;;exact;100;;;
29502822;Schwäbisch Hall-Hessental;49.09676;9.7675037;station;station;5701;VM BW;Schwäbisch Hall-Hessental;4.0;Baden-Württemberg;3,92 €;10,18 €;;exact;100;;;
29530137;Friedrichshafen Stadt;47.6532337;9.4737004;station;station;1947;VM BW;Friedrichshafen Stadt;3.0;Baden-Württemberg;5,29 €;13,61 €;;exact;100;;;
29542815;Maximiliansau Im Rüsten;49.0349146;8.2795954;halt;station;6226;ZÖPNV Süd;Maximiliansau im Rüsten;7.0;Rheinland-Pfalz;1,49 €;4,01 €;;exact;100;;;
29556527;Nellmersbach;48.9033873;9.4154282;halt;station;4334;VRStutt;Nellmersbach;5.0;Baden-Württemberg;2,09 €;5,58 €;;exact;100;;;
29584141;Schwäbisch Hall;49.1080592;9.7336683;station;station;5700;VM BW;Schwäbisch Hall;6.0;Baden-Württemberg;2,35 €;6,18 €;;exact;100;;;
29763732;Dahlewitz;52.3263491;13.4198383;halt;station;1109;VBB;Dahlewitz;6.0;Brandenburg;3,98 €;10,22 €;;exact;100;;;
29774619;Ritterhude;53.1834906;8.7538093;halt;;5293;LNVG;Ritterhude;6.0;Niedersachsen;4,23 €;10,34 €;;exact;100;;;
29805967;Berlin-Lichtenberg;52.5097832;13.4961404;station;station;549;VBB Berlin;Berlin-Lichtenberg;2.0;Berlin;9,69 €;25,85 €;;exact;100;;;
29807251;Friedrichsfelde Ost;52.5141126;13.520088;halt;station;1944;VBB Berlin;Friedrichsfelde Ost;4.0;Berlin;2,00 €;5,33 €;;exact;100;;;
29858001;Poelchaustraße;52.5358712;13.5355776;halt;station;4976;VBB Berlin;Poelchaustraße;5.0;Berlin;1,96 €;5,19 €;;exact;100;;;
29858158;Raoul-Wallenberg-Straße;52.5507334;13.5475595;halt;station;5122;VBB Berlin;Raoul-Wallenberg-Straße;5.0;Berlin;1,96 €;5,19 €;;exact;100;;;
29858448;Mehrower Allee;52.557608;13.5535509;halt;station;4027;VBB Berlin;Mehrower Allee;5.0;Berlin;1,96 €;5,19 €;;exact;100;;;
29914588;Möttingen;48.8067617;10.5977869;station;stop_position;4190;BEG;Möttingen;6.0;Bayern;2,89 €;7,59 €;;exact;100;;;
29914626;Hoppingen;48.8037273;10.6533511;halt;stop_position;2904;BEG;Hoppingen;7.0;Bayern;2,13 €;5,65 €;;exact;100;;;
29919745;Hirschgarten;52.4579033;13.6031386;halt;station;2790;VBB Berlin;Hirschgarten;5.0;Berlin;1,96 €;5,19 €;;exact;100;;;
29922973;Mochenwangen;47.8727485;9.6380407;station;station;4143;VM BW;Mochenwangen;6.0;Baden-Württemberg;2,35 €;6,18 €;;exact;100;;;
29922993;Bad Waldsee;47.9250123;9.7520814;station;station;360;VM BW;Bad Waldsee;6.0;Baden-Württemberg;2,35 €;6,18 €;;exact;100;;;
29922996;Meckenbeuren;47.7003052;9.5586727;halt;station;4015;VM BW;Meckenbeuren;4.0;Baden-Württemberg;3,92 €;10,18 €;;exact;100;;;
29930352;Friedelhausen;50.6719875;8.7110226;halt;stop_position;1931;RMV;Friedelhausen;6.0;Hessen;2,48 €;6,52 €;;exact;100;;;
29930394;Großen Linden;50.5283335;8.661971;station;stop_position;2337;RMV;Großen Linden;5.0;Hessen;2,40 €;6,30 €;;exact;100;;;
29976784;Syke;52.9165346;8.8100791;station;station;6128;LNVG;Syke;4.0;Niedersachsen;4,96 €;13,09 €;;exact;100;;;
30007104;Bremen-Sebaldsbrück;53.061219;8.8878228;station;station;864;SUBV;Bremen-Sebaldsbrück;5.0;Bremen;1,56 €;4,04 €;;exact;100;;;
30019733;Rathaus Steglitz;52.4555293;13.3224998;station;station;5129;VBB Berlin;Rathaus Steglitz;4.0;Berlin;2,00 €;5,33 €;;exact;100;;;
30209243;Bengel;50.0107216;7.0589251;halt;station;481;ZVRP Nord;Bengel;6.0;Rheinland-Pfalz;2,27 €;5,85 €;;exact;100;;;
30209450;Neef;50.0907858;7.1393012;halt;station;4326;ZVRP Nord;Neef;6.0;Rheinland-Pfalz;2,27 €;5,85 €;;exact;100;;;
30221936;Frankfurt am Main Flughafen Fernbahnhof;50.0529322;8.5699146;station;station;7982;RMV;Frankfurt am Main Flughafen Fernbahnhof;3.0;Hessen;4,14 €;10,93 €;;exact;100;;;
30226697;Geestgottberg;52.9557938;11.7372673;halt;station;2029;NASA;Geestgottberg;7.0;Sachsen-Anhalt;2,77 €;7,39 €;;exact;100;;;
30229471;Neustadt (Dosse);52.8533306;12.4500127;station;station;4446;VBB;Neustadt (Dosse);5.0;Brandenburg;3,44 €;9,13 €;;exact;100;;;
30230059;Falkensee;52.5597359;13.0894796;station;station;1757;VBB;Falkensee;5.0;Brandenburg;3,44 €;9,13 €;;exact;100;;;
30231539;Golm;52.4097952;12.9718767;station;station;2178;VBB;Golm;6.0;Brandenburg;3,98 €;10,22 €;;exact;100;;;
30232550;Potsdam Park Sanssouci;52.3945735;13.0136905;station;station;5015;VBB;Potsdam Park Sanssouci;3.0;Brandenburg;7,57 €;20,21 €;;exact;100;;;
30257444;Chemnitz-Siegmar;50.8155542;12.8430079;station;station;1053;VMS;Chemnitz-Siegmar;6.0;Sachsen;3,63 €;9,66 €;;exact;100;;;
30343549;Riedstadt-Goddelau;49.833299;8.4893924;station;station;2161;RMV;Riedstadt-Goddelau;4.0;Hessen;2,78 €;6,42 €;;exact;100;;;
30353795;Saarmund;52.3236224;13.1392051;station;station;5459;VBB;Saarmund;6.0;Brandenburg;3,98 €;10,22 €;;exact;100;;;
30353879;Westend;50.118164;8.6625889;halt;station;6708;VBB Berlin;Westend;4.0;Berlin;2,00 €;5,33 €;;exact;100;;;
30389957;Ferch-Lienewitz;52.303736;12.9641369;station;station;1777;VBB;Ferch-Lienewitz;6.0;Brandenburg;3,98 €;10,22 €;;exact;100;;;
30688242;Gehrenseestraße;52.5564975;13.5247623;halt;station;2035;VBB Berlin;Gehrenseestraße;5.0;Berlin;1,96 €;5,19 €;;exact;100;;;
30688292;Wartenberg;52.572982;13.5038322;station;station;6551;VBB Berlin;Wartenberg;5.0;Berlin;1,96 €;5,19 €;;exact;100;;;
30717143;Aschaffenburg Hbf;49.9806657;9.1438818;station;station;187;BEG;Aschaffenburg Hbf;2.0;Bayern;13,72 €;36,53 €;;exact;100;;;
30729855;Gernsheim;49.7530667;8.4903388;station;station;2097;RMV;Gernsheim;5.0;Hessen;2,40 €;6,30 €;;exact;100;;;
30779411;Mainz Nord;50.0200315;8.2461559;halt;station;3899;ZÖPNV Süd;Mainz Nord;5.0;Rheinland-Pfalz;2,95 €;7,78 €;;exact;100;;;
30818314;Werder (Havel);52.3928748;12.9269844;station;station;6681;VBB;Werder (Havel);4.0;Brandenburg;5,17 €;13,68 €;;exact;100;;;
30821659;Kirchmöser;52.375746;12.4215881;station;station;3202;VBB;Kirchmöser;6.0;Brandenburg;3,98 €;10,22 €;;exact;100;;;
30839093;Heerstraße;50.1434561;8.6083618;halt;station;7728;VBB Berlin;Heerstraße;5.0;Berlin;1,96 €;5,19 €;;exact;100;;;
30840279;Hausen;50.1377612;8.6245399;halt;station;2603;TLBV;Hausen;7.0;Thüringen;2,70 €;7,22 €;;exact;100;;;
30892154;Cochem (Mosel);50.1530731;7.1667697;station;station;1061;ZVRP Nord;Cochem (Mosel);4.0;Rheinland-Pfalz;4,57 €;11,36 €;;exact;100;;;
30892206;Klotten;50.1656138;7.2038941;halt;station;3287;ZVRP Nord;Klotten;6.0;Rheinland-Pfalz;2,27 €;5,85 €;;exact;100;;;
30892229;Müden (Mosel);50.1849234;7.3401006;halt;station;4194;ZVRP Nord;Müden (Mosel);6.0;Rheinland-Pfalz;2,27 €;5,85 €;;exact;100;;;
30892242;Treis-Karden;50.1799182;7.299705;station;station;6250;ZVRP Nord;Treis-Karden;5.0;Rheinland-Pfalz;2,59 €;5,24 €;;exact;100;;;
30892319;Koblenz-Güls;50.3407308;7.5490181;halt;station;2408;ZVRP Nord;Koblenz-Güls;6.0;Rheinland-Pfalz;2,27 €;5,85 €;;exact;100;;;
30892363;Kobern-Gondorf;50.300439;7.4605988;station;station;3297;ZVRP Nord;Kobern-Gondorf;5.0;Rheinland-Pfalz;2,59 €;5,24 €;;exact;100;;;
30892371;Lehmen;50.2845694;7.4552482;halt;station;3614;ZVRP Nord;Lehmen;6.0;Rheinland-Pfalz;2,27 €;5,85 €;;exact;100;;;
30896623;Walsrode;52.8653496;9.6012119;station;station;6520;LNVG;Walsrode;6.0;Niedersachsen;4,23 €;10,34 €;;exact;100;;;
30899311;Mainz Römisches Theater;49.9933235;8.2782697;station;station;3900;ZÖPNV Süd;Mainz Römisches Theater;3.0;Rheinland-Pfalz;3,96 €;10,57 €;;exact;100;;;
30899493;Bad Neustadt (Saale);50.3282279;10.2261015;station;station;313;BEG;Bad Neustadt (Saale);5.0;Bayern;2,72 €;7,01 €;;exact;100;;;
30909371;Nürtingen;48.627868;9.342652;station;station;4612;VM BW;Nürtingen;3.0;Baden-Württemberg;5,29 €;13,61 €;;exact;100;;;
30922188;Rüsselsheim Opelwerk;49.9877543;8.3995396;station;station;5441;RMV;Rüsselsheim Opelwerk;4.0;Hessen;2,78 €;6,42 €;;exact;100;;;
30923017;Zeppelinheim;50.0368029;8.6053613;station;station;6999;RMV;Zeppelinheim;6.0;Hessen;2,48 €;6,52 €;;exact;100;;;
30947646;Eschborn;50.143725;8.5607374;station;station;1671;RMV;Eschborn;5.0;Hessen;2,40 €;6,30 €;;exact;100;;;
30947652;Niederhöchstadt;50.1546433;8.5467913;station;station;4500;RMV;Niederhöchstadt;5.0;Hessen;2,40 €;6,30 €;;exact;100;;;
30959386;Lambrecht (Pfalz);49.3732184;8.0743336;station;station;3497;ZÖPNV Süd;Lambrecht (Pfalz);4.0;Rheinland-Pfalz;2,84 €;7,40 €;;exact;100;;;
30959403;Neidenfels;49.3864598;8.045253;halt;station;7875;ZÖPNV Süd;Neidenfels;6.0;Rheinland-Pfalz;1,99 €;5,22 €;;exact;100;;;
30959448;Weidenthal;49.4175653;7.9944462;station;station;7083;ZÖPNV Süd;Weidenthal;5.0;Rheinland-Pfalz;2,95 €;7,78 €;;exact;100;;;
31012646;Strausberg Stadt;52.5766818;13.8878521;halt;station;6060;VBB;Strausberg Stadt;6.0;Brandenburg;3,98 €;10,22 €;;exact;100;;;
31048718;Hermannstraße;52.4672622;13.4314659;station;station;2716;VBB Berlin;Hermannstraße;4.0;Berlin;2,00 €;5,33 €;;exact;100;;;
31172814;Remagen;50.5773213;7.2297079;station;station;5214;ZVRP Nord;Remagen;3.0;Rheinland-Pfalz;4,59 €;11,17 €;;exact;100;;;
31172863;Unkel;50.6029448;7.2196617;station;station;6334;ZVRP Nord;Unkel;5.0;Rheinland-Pfalz;2,59 €;5,24 €;;exact;100;;;
31191211;Hattenheim;50.0136685;8.0569092;station;station;2588;RMV;Hattenheim;6.0;Hessen;2,48 €;6,52 €;;exact;100;;;
31206661;Elsholz;52.2038155;12.9550043;halt;station;1562;VBB;Elsholz;7.0;Brandenburg;3,21 €;8,56 €;;exact;100;;;
31206666;Buchholz (Zauche);52.1657093;12.9205049;halt;station;942;VBB;Buchholz (Zauche);7.0;Brandenburg;3,21 €;8,56 €;;exact;100;;;
31308757;Schwaan;53.9389493;12.1179181;station;station;5695;VMV;Schwaan;5.0;Mecklenburg-Vorpommern;3,75 €;9,97 €;;exact;100;;;
31308784;Papendorf;54.0368333;12.1375647;halt;station;4858;VMV;Papendorf;6.0;Mecklenburg-Vorpommern;4,20 €;11,06 €;;exact;100;;;
31328482;Bad Bevensen;53.0785165;10.573915;station;station;253;LNVG;Bad Bevensen;5.0;Niedersachsen;4,79 €;12,40 €;;exact;100;;;
31338247;Rostock Thierfelder Straße;54.0779819;12.1001979;halt;;7984;VMV;Rostock Thierfelder Straße;7.0;Mecklenburg-Vorpommern;3,47 €;9,27 €;;exact;100;;;
31485882;Trebgast;50.0652487;11.5522948;station;station;6244;BEG;Trebgast;6.0;Bayern;2,89 €;7,59 €;;exact;100;;;
31485900;Ramsenthal;50.0077743;11.5935822;halt;station;5115;BEG;Ramsenthal;6.0;Bayern;2,89 €;7,59 €;;exact;100;;;
31485914;Bindlach;49.9802031;11.6034049;halt;stop_position;648;BEG;Bindlach;6.0;Bayern;2,89 €;7,59 €;;exact;100;;;
31485922;Bayreuth Hbf;49.9498313;11.5798173;station;station;439;BEG;Bayreuth Hbf;3.0;Bayern;4,75 €;12,53 €;;exact;100;;;
31485930;Harsdorf;50.0277334;11.5662468;station;station;2564;BEG;Harsdorf;6.0;Bayern;2,89 €;7,59 €;;exact;100;;;
31507953;Dauenhof;53.852561;9.6807433;station;station;1136;NAH.SH;Dauenhof;6.0;Schleswig-Holstein;3,53 €;9,43 €;;exact;100;;;
32124614;Schönberg (Vogtl);50.5284638;11.961153;station;station;5640;ZVV;Schönberg (Vogtl);7.0;Sachsen;3,28 €;8,76 €;;exact;100;;;
32125310;Grobau;50.4323432;11.9439332;halt;station;2280;ZVV;Grobau;7.0;Sachsen;3,28 €;8,76 €;;exact;100;;;
32125320;Gutenfürst;50.4191033;11.9608976;station;station;2435;ZVV;Gutenfürst;7.0;Sachsen;3,28 €;8,76 €;;exact;100;;;
32127148;Kirchenlaibach;49.8699667;11.7763403;station;station;3187;BEG;Kirchenlaibach;4.0;Bayern;3,19 €;7,89 €;;exact;100;;;
32127920;Creußen (Oberfr);49.849743;11.6283006;station;station;1083;BEG;Creußen (Oberfr);5.0;Bayern;2,72 €;7,01 €;;exact;100;;;
32128102;Porstendorf;50.9769575;11.6453923;halt;station;4997;TLBV;Porstendorf;6.0;Thüringen;3,43 €;9,13 €;;exact;100;;;
32128229;Neuhaus (Pegnitz);49.6266426;11.5517052;station;station;4396;BEG;Neuhaus (Pegnitz);4.0;Bayern;3,19 €;7,89 €;;exact;100;;;
32520446;Eilenburg;51.4518015;12.6368329;station;station;1512;ZVNL;Eilenburg;4.0;Sachsen;2,95 €;7,87 €;;exact;100;;;
32828690;Pasewalk;53.5150049;13.9892981;station;station;4870;VMV;Pasewalk;4.0;Mecklenburg-Vorpommern;5,10 €;12,82 €;;exact;100;;;
32863636;Kremmen;52.7534082;13.0399856;station;station;3409;VBB;Kremmen;6.0;Brandenburg;3,98 €;10,22 €;;exact;100;;;
32879628;Magdeburg SKET Industriepark;52.0976386;11.6382403;halt;station;3883;NASA;Magdeburg SKET Industriepark;5.0;Sachsen-Anhalt;3,29 €;8,62 €;;exact;100;;;
32879629;Magdeburg-Salbke;52.0806672;11.6565388;halt;station;3889;NASA;Magdeburg-Salbke;5.0;Sachsen-Anhalt;3,29 €;8,62 €;;exact;100;;;
32879631;Schönebeck-Frohse;52.0339611;11.7072551;halt;station;5648;NASA;Schönebeck-Frohse;6.0;Sachsen-Anhalt;3,34 €;8,90 €;;exact;100;;;
32879635;Calbe (Saale) Ost;51.9206223;11.810498;station;station;1020;NASA;Calbe (Saale) Ost;5.0;Sachsen-Anhalt;3,29 €;8,62 €;;exact;100;;;
32880440;Großkugel;51.4184905;12.1652501;halt;;2353;NASA;Großkugel;6.0;Sachsen-Anhalt;3,34 €;8,90 €;;exact;100;;;
32880441;Schkeuditz West;51.4030303;12.1952437;halt;;8095;ZVNL;Schkeuditz West;6.0;Sachsen;2,56 €;6,83 €;;exact;100;;;
32880442;Schkeuditz;51.4024585;12.2221962;station;station;5574;ZVNL;Schkeuditz;5.0;Sachsen;3,24 €;8,61 €;;exact;100;;;
32881709;Angern-Rogätz;52.3386172;11.7597095;station;station;149;NASA;Angern-Rogätz;6.0;Sachsen-Anhalt;3,34 €;8,90 €;;exact;100;;;
32881710;Mahlwinkel;52.3942365;11.7890655;halt;station;3892;NASA;Mahlwinkel;6.0;Sachsen-Anhalt;3,34 €;8,90 €;;exact;100;;;
32881716;Hohenwulsch;52.6676295;11.5948789;station;station;2865;NASA;Hohenwulsch;6.0;Sachsen-Anhalt;3,34 €;8,90 €;;exact;100;;;
32881718;Brunau-Packebusch;52.751537;11.4837956;station;station;919;NASA;Brunau-Packebusch;7.0;Sachsen-Anhalt;2,77 €;7,39 €;;exact;100;;;
32881721;Salzwedel;52.8582934;11.1611006;station;station;5487;NASA;Salzwedel;4.0;Sachsen-Anhalt;5,24 €;13,97 €;;exact;100;;;
32881722;Schnega;52.8690357;10.89041;station;station;8010;LNVG;Schnega;6.0;Niedersachsen;4,23 €;10,34 €;;exact;100;;;
32881724;Wieren;52.8926052;10.655688;station;station;6741;LNVG;Wieren;6.0;Niedersachsen;4,23 €;10,34 €;;exact;100;;;
32922440;Dreieich-Offenthal;49.9818144;8.7497004;station;stop_position;4747;RMV;Dreieich-Offenthal;6.0;Hessen;2,48 €;6,52 €;;exact;100;;;
32922509;Dreieich-Sprendlingen;50.0149329;8.689171;station;stop_position;5931;RMV;Dreieich-Sprendlingen;6.0;Hessen;2,48 €;6,52 €;;exact;100;;;
32922799;Dreieich-Dreieichenhain;49.9981395;8.7093626;halt;stop_position;1338;RMV;Dreieich-Dreieichenhain;6.0;Hessen;2,48 €;6,52 €;;exact;100;;;
33070435;Barmbek;53.5873864;10.0449416;station;station;412;BWVI;Barmbek;4.0;Hamburg;2,79 €;6,93 €;;exact;100;;;
33325342;Katzwang;49.3553402;11.0426421;halt;station;3138;BEG;Katzwang;6.0;Bayern;2,89 €;7,59 €;;exact;100;;;
33377426;Dietzenbach-Steinberg;50.0261374;8.7931028;station;station;7216;RMV;Dietzenbach-Steinberg;5.0;Hessen;2,40 €;6,30 €;;exact;100;;;
33377435;Heusenstamm;50.0601176;8.8021509;station;station;7167;RMV;Heusenstamm;5.0;Hessen;2,40 €;6,30 €;;exact;100;;;
33396050;Hirschfelden;48.2896398;10.3623604;halt;stop_position;2789;BEG;Hirschfelden;7.0;Bayern;2,13 €;5,65 €;;exact;100;;;
33555744;Reichelsdorfer Keller;49.3683865;11.0400441;halt;station;5182;BEG;Reichelsdorfer Keller;6.0;Bayern;2,89 €;7,59 €;;exact;100;;;
33603066;Eckartshausen-Ilshofen;49.1523421;9.9370475;halt;station;1456;VM BW;Eckartshausen-Ilshofen;6.0;Baden-Württemberg;2,35 €;6,18 €;;exact;100;;;
33640346;Hanau Hbf;50.1210733;8.9292147;station;station;2537;RMV;Hanau Hbf;2.0;Hessen;12,33 €;32,56 €;;exact;100;;;
